127.0.0.1 - - [19/Nov/2019:08:27:58 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:08 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:08 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:13 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:14 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:36 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:40 +0800] "GET /irs/sys/loginOut HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:40 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1700
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:40 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2324
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:55 +0800] "GET /irs/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:55 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1700
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:55 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2731
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:04 +0800] "POST /irs/sys/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:04 +0800] "GET /irs/sys/vcode?t=1574128444629 HTTP/1.1" 200 2417
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:06 +0800] "GET /irs/sys/vcode?t=1574128446253 HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:09 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/css/list.css HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/page/admin/roleList.js HTTP/1.1" 200 4375
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/layui/lay/modules/laypage.js HTTP/1.1" 200 8946
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/layui/lay/modules/table.js HTTP/1.1" 200 43011
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/layui/lay/modules/laytpl.js HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:12 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574128452380 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:31 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:31 +0800] "GET /irs/layui/lay/modules/upload.js HTTP/1.1" 200 14527
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:31 +0800] "GET /irs/layui/lay/modules/treeGrid.js HTTP/1.1" 200 58459
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:31 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:32 +0800] "GET /irs/user/addUser HTTP/1.1" 200 3879
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:33 +0800] "GET /irs/page/user/addUser.js HTTP/1.1" 200 2097
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:33 +0800] "GET /irs/layui/lay/modules/laydate.js HTTP/1.1" 200 58156
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:33 +0800] "GET /irs/layui/css/modules/laydate/default/laydate.css?v=5.0.9 HTTP/1.1" 200 8609
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:33 +0800] "GET /irs/user/userList HTTP/1.1" 200 12235
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:33 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574128473463 HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:56 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:56 +0800] "GET /irs/page/user/editUser.js HTTP/1.1" 200 1676
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:54:56 +0800] "GET /irs/layui/css/modules/layer/default/loading-1.gif HTTP/1.1" 200 701
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:55:04 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:55:13 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:55:13 +0800] "GET /irs/page/admin/adminList.js HTTP/1.1" 200 5470
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:55:13 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574128513754 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:56:21 +0800] "GET /irs/sys/editAdmin/19 HTTP/1.1" 200 4089
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:56:21 +0800] "GET /irs/page/admin/editAdmin.js HTTP/1.1" 200 1633
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:56:48 +0800] "GET /imgs/c4fa4ce7-991e-4029-ab80-80290923cf6cTB2ivg7XG6qK1RjSZFmXXX0PFXa_!!3862029012.jpg_60x60q90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:57:07 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:10:06:28 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:10:06:35 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:10:12:51 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:10:13:06 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:10:18:26 +0800] "GET /irs/user/editUser/35 HTTP/1.1" 200 3604
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:04 +0800] "GET /irs/sys/addRole HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:04 +0800] "GET /irs/login.jsp;JSESSIONID=2d6c25d4-595c-4f81-b173-ccf4bef633a5 HTTP/1.1" 200 1700
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:04 +0800] "GET /irs/login.jsp;JSESSIONID=2d6c25d4-595c-4f81-b173-ccf4bef633a5 HTTP/1.1" 200 1700
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:04 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2385
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:04 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2485
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:10 +0800] "GET /irs/sys/vcode?t=1574132950977 HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:14 +0800] "POST /irs/sys/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:14 +0800] "GET /irs/sys/vcode?t=1574132954550 HTTP/1.1" 200 2519
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:18 +0800] "POST /irs/sys/login HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:18 +0800] "GET /irs/sys/vcode?t=1574132958209 HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/user/addUser HTTP/1.1" 200 3879
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/user/userList HTTP/1.1" 200 12235
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:25 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:26 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:26 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574132966038 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:26 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574132966059 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:26 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574132966053 HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:28 +0800] "GET /irs/sys/addRole HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:28 +0800] "GET /irs/page/admin/addRole.js HTTP/1.1" 200 2285
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:28 +0800] "GET /irs/js/layui-xtree.js HTTP/1.1" 200 13353
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:28 +0800] "GET /irs/sys/xtreedata?timestamp=1574132968804 HTTP/1.1" 200 3124
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:35 +0800] "GET /irs/sys/checkRoleName/1 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:36 +0800] "GET /irs/layui/css/modules/layer/default/loading-2.gif HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:37 +0800] "POST /irs/sys/insRole HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:37 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:37 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574132977807 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:09:47 +0800] "GET /irs/sys/editAdmin/19 HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:10:03 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:10:03 +0800] "GET /irs/page/admin/addAdmin.js HTTP/1.1" 200 1908
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:09 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:09 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/user/addUser HTTP/1.1" 200 3879
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/user/userList HTTP/1.1" 200 12235
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574134210330 HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:30:10 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574134210351 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:39:43 +0800] "GET /imgs/c4fa4ce7-991e-4029-ab80-80290923cf6cTB2ivg7XG6qK1RjSZFmXXX0PFXa_!!3862029012.jpg_60x60q90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:41:58 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:41:58 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574134918274 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:02 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:02 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:04 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:07 +0800] "GET /irs/sys/checkAdminName/123 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:12 +0800] "GET /irs/sys/checkAdminName/ HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:18 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:18 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574134938355 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:42:22 +0800] "GET /irs/sys/editAdmin/18 HTTP/1.1" 200 4182
0:0:0:0:0:0:0:1 - - [19/Nov/2019:11:49:56 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 200 1523
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:02:13 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:04:38 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:06:13 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:13:19 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:16:23 +0800] "GET /imgs/12c6885e-c896-44bd-b413-fdce0e963483a-icon02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:18:13 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:18:46 +0800] "GET /irs/sys/editAdmin/18 HTTP/1.1" 200 4182
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:19:36 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:20:05 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:20:20 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:20:37 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:22:17 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:22:31 +0800] "GET /imgs/fdcb39c3-aef7-40ce-a267-ed3426378b68a-icon01.png HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:26:55 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:28:22 +0800] "GET /imgs/5728f4e4-bb21-40b0-8f62-4450fbc9d0f5a-icon01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:29:37 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 200 243426
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:30:08 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:30:19 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:31:33 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:32:13 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:33:58 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:34:48 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:35:54 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:37:11 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:31 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:33 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:33 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574138373788 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:34 +0800] "GET /irs/sys/addRole HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:34 +0800] "GET /irs/sys/xtreedata?timestamp=1574138374833 HTTP/1.1" 200 3124
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:39 +0800] "GET /irs/sys/addRole HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:39 +0800] "GET /irs/sys/xtreedata?timestamp=1574138379218 HTTP/1.1" 200 3124
